duration,month,hour,day_of_week,user_type 
8.6,6,9,Friday,Subscriber
8.58,6,9,Friday,Subscriber
9.93,6,14,Friday,Subscriber
11.3,6,15,Friday,Subscriber
9.02,6,15,Friday,Subscriber
5.85,6,15,Friday,Subscriber
3.43,6,15,Friday,Subscriber
9.37,6,16,Friday,Customer
6.78,6,16,Friday,Subscriber
3.2,6,16,Friday,Subscriber
8.65,6,17,Friday,Subscriber
8.18,6,17,Friday,Subscriber
8.98,6,18,Friday,Subscriber
3.58,6,20,Friday,Subscriber
232.42,6,9,Saturday,Customer
27.83,6,12,Saturday,Customer
10.07,6,16,Saturday,Subscriber
7.23,6,16,Saturday,Subscriber
4.3,6,18,Saturday,Subscriber
29.07,6,23,Saturday,Customer
17.98,6,10,Sunday,Subscriber
215.13,6,11,Sunday,Customer
14.17,6,13,Sunday,Customer
11.2,6,15,Sunday,Customer
11.35,6,19,Sunday,Customer
5.47,6,0,Monday,Subscriber
6.1,6,5,Monday,Subscriber
7.47,6,5,Monday,Subscriber
15.6,6,7,Monday,Subscriber
8.02,6,7,Monday,Subscriber
13.3,6,7,Monday,Subscriber
3.73,6,8,Monday,Subscriber
11.7,6,9,Monday,Subscriber
10.0,6,9,Monday,Subscriber
11.63,6,9,Monday,Subscriber
6.12,6,9,Monday,Subscriber
10.13,6,9,Monday,Subscriber
10.53,6,10,Monday,Subscriber
5.18,6,11,Monday,Subscriber
8.02,6,12,Monday,Subscriber
10.38,6,16,Monday,Subscriber
10.13,6,16,Monday,Subscriber
11.2,6,16,Monday,Subscriber
8.97,6,16,Monday,Subscriber
17.58,6,17,Monday,Subscriber
13.18,6,17,Monday,Subscriber
11.02,6,17,Monday,Subscriber
11.43,6,17,Monday,Subscriber
10.77,6,17,Monday,Subscriber
14.43,6,17,Monday,Subscriber
4.12,6,18,Monday,Subscriber
9.27,6,18,Monday,Subscriber
5.97,6,18,Monday,Subscriber
13.03,6,20,Monday,Subscriber
9.03,6,21,Monday,Subscriber
6.25,6,22,Monday,Subscriber
5.75,6,23,Monday,Subscriber
5.98,6,23,Monday,Subscriber
13.23,6,7,Tuesday,Subscriber
8.5,6,7,Tuesday,Subscriber
7.4,6,7,Tuesday,Subscriber
3.43,6,8,Tuesday,Subscriber
10.17,6,8,Tuesday,Subscriber
11.88,6,8,Tuesday,Subscriber
9.3,6,9,Tuesday,Subscriber
6.38,6,9,Tuesday,Subscriber
5.33,6,9,Tuesday,Subscriber
13.47,6,9,Tuesday,Subscriber
6.77,6,10,Tuesday,Subscriber
15.23,6,10,Tuesday,Customer
13.32,6,10,Tuesday,Subscriber
8.43,6,13,Tuesday,Subscriber
10.38,6,15,Tuesday,Subscriber
8.05,6,16,Tuesday,Subscriber
10.62,6,16,Tuesday,Subscriber
7.08,6,16,Tuesday,Subscriber
21.83,6,16,Tuesday,Customer
9.63,6,16,Tuesday,Subscriber
16.92,6,17,Tuesday,Subscriber
12.25,6,17,Tuesday,Subscriber
6.38,6,17,Tuesday,Subscriber
14.52,6,18,Tuesday,Subscriber
4.87,6,21,Tuesday,Subscriber
14.2,6,7,Wednesday,Subscriber
8.23,6,7,Wednesday,Subscriber
13.12,6,8,Wednesday,Subscriber
3.43,6,8,Wednesday,Subscriber
13.87,6,8,Wednesday,Subscriber
4.58,6,8,Wednesday,Subscriber
8.07,6,9,Wednesday,Subscriber
9.3,6,9,Wednesday,Subscriber
5.05,6,9,Wednesday,Subscriber
6.52,6,9,Wednesday,Subscriber
19.67,6,9,Wednesday,Subscriber
7.48,6,12,Wednesday,Customer
7.45,6,14,Wednesday,Customer
8.17,6,16,Wednesday,Subscriber
14.53,6,17,Wednesday,Subscriber
6.57,6,18,Wednesday,Subscriber
7.18,6,18,Wednesday,Subscriber
12.97,6,18,Wednesday,Customer
8.07,6,18,Wednesday,Subscriber
2.92,6,6,Thursday,Subscriber
12.42,6,7,Thursday,Subscriber
10.02,6,7,Thursday,Subscriber
9.05,6,7,Thursday,Subscriber
13.75,6,7,Thursday,Subscriber
6.3,6,8,Thursday,Customer
10.98,6,8,Thursday,Subscriber
6.85,6,8,Thursday,Subscriber
8.85,6,8,Thursday,Subscriber
15.35,6,9,Thursday,Subscriber
6.08,6,9,Thursday,Subscriber
4.78,6,9,Thursday,Subscriber
13.67,6,9,Thursday,Subscriber
5.85,6,9,Thursday,Subscriber
9.6,6,12,Thursday,Subscriber
2.27,6,13,Thursday,Subscriber
5.62,6,13,Thursday,Subscriber
5.02,6,13,Thursday,Subscriber
5.13,6,14,Thursday,Subscriber
6.05,6,16,Thursday,Subscriber
4.15,6,16,Thursday,Subscriber
8.07,6,17,Thursday,Subscriber
5.97,6,17,Thursday,Subscriber
7.95,6,17,Thursday,Subscriber
11.73,6,17,Thursday,Subscriber
7.38,6,17,Thursday,Subscriber
10.93,6,18,Thursday,Subscriber
5.18,6,18,Thursday,Subscriber
2.57,6,18,Thursday,Subscriber
11.13,6,19,Thursday,Customer
6.73,6,20,Thursday,Subscriber
41.87,6,20,Thursday,Customer
11.98,6,7,Friday,Subscriber
4.72,6,7,Friday,Subscriber
12.7,6,8,Friday,Subscriber
14.58,6,8,Friday,Subscriber
4.12,6,8,Friday,Subscriber
6.18,6,8,Friday,Subscriber
8.85,6,9,Friday,Subscriber
14.02,6,9,Friday,Subscriber
11.68,6,10,Friday,Subscriber
4.27,6,11,Friday,Subscriber
3.9,6,11,Friday,Subscriber
2.43,6,12,Friday,Subscriber
10.42,6,15,Friday,Subscriber
5.97,6,16,Friday,Subscriber
8.92,6,17,Friday,Subscriber
14.92,6,18,Friday,Subscriber
4.27,6,18,Friday,Customer
5.43,6,14,Saturday,Customer
5.23,6,16,Saturday,Subscriber
2.6,6,19,Saturday,Subscriber
15.55,6,10,Sunday,Customer
141.57,6,11,Sunday,Customer
28.65,6,13,Sunday,Customer
182.52,6,14,Sunday,Customer
6.65,6,15,Sunday,Subscriber
8.37,6,6,Monday,Subscriber
18.52,6,7,Monday,Subscriber
4.55,6,7,Monday,Subscriber
13.27,6,7,Monday,Subscriber
11.37,6,8,Monday,Subscriber
6.93,6,8,Monday,Subscriber
20.93,6,8,Monday,Subscriber
11.3,6,8,Monday,Subscriber
16.72,6,8,Monday,Subscriber
11.18,6,9,Monday,Subscriber
7.57,6,10,Monday,Subscriber
129.02,6,10,Monday,Customer
12.93,6,11,Monday,Subscriber
10.9,6,14,Monday,Subscriber
6.4,6,15,Monday,Subscriber
10.52,6,16,Monday,Subscriber
9.32,6,16,Monday,Subscriber
6.57,6,17,Monday,Subscriber
8.72,6,17,Monday,Subscriber
13.97,6,17,Monday,Subscriber
11.6,6,17,Monday,Subscriber
4.32,6,17,Monday,Subscriber
11.05,6,17,Monday,Subscriber
10.83,6,18,Monday,Subscriber
2.42,6,18,Monday,Subscriber
10.73,6,18,Monday,Subscriber
12.23,6,19,Monday,Subscriber
2.6,6,19,Monday,Subscriber
11.33,6,21,Monday,Subscriber
5.8,6,7,Tuesday,Subscriber
8.18,6,7,Tuesday,Subscriber
26.75,6,8,Tuesday,Subscriber
4.48,6,8,Tuesday,Subscriber
8.65,6,8,Tuesday,Subscriber
12.88,6,9,Tuesday,Subscriber
4.45,6,9,Tuesday,Subscriber
11.83,6,9,Tuesday,Subscriber
5.63,6,10,Tuesday,Subscriber
11.08,6,11,Tuesday,Customer
7.63,6,12,Tuesday,Customer
7.82,6,12,Tuesday,Subscriber
6.8,6,12,Tuesday,Customer
8.28,6,14,Tuesday,Subscriber
21.02,6,14,Tuesday,Subscriber
9.48,6,14,Tuesday,Subscriber
12.98,6,15,Tuesday,Subscriber
8.02,6,15,Tuesday,Subscriber
11.85,6,16,Tuesday,Subscriber
8.68,6,17,Tuesday,Subscriber
11.87,6,17,Tuesday,Subscriber
7.87,6,19,Tuesday,Subscriber
2.73,6,5,Wednesday,Subscriber
3.5,6,6,Wednesday,Subscriber
10.88,6,6,Wednesday,Subscriber
19.25,6,7,Wednesday,Subscriber
10.77,6,8,Wednesday,Subscriber
11.72,6,8,Wednesday,Subscriber
11.15,6,8,Wednesday,Subscriber
3.55,6,8,Wednesday,Subscriber
11.75,6,9,Wednesday,Subscriber
8.28,6,9,Wednesday,Subscriber
8.28,6,9,Wednesday,Subscriber
7.37,6,9,Wednesday,Subscriber
5.02,6,9,Wednesday,Subscriber
10.77,6,9,Wednesday,Subscriber
8.77,6,11,Wednesday,Customer
4.8,6,13,Wednesday,Subscriber
47.02,6,13,Wednesday,Customer
3.87,6,15,Wednesday,Subscriber
11.27,6,15,Wednesday,Subscriber
13.9,6,16,Wednesday,Subscriber
11.33,6,16,Wednesday,Subscriber
7.28,6,17,Wednesday,Subscriber
10.2,6,17,Wednesday,Subscriber
10.35,6,18,Wednesday,Subscriber
8.9,6,18,Wednesday,Subscriber
10.22,6,18,Wednesday,Subscriber
7.28,6,18,Wednesday,Subscriber
6.78,6,19,Wednesday,Subscriber
11.08,6,22,Wednesday,Subscriber
4.05,6,5,Thursday,Subscriber
9.48,6,6,Thursday,Subscriber
2.45,6,6,Thursday,Subscriber
10.73,6,7,Thursday,Subscriber
18.37,6,7,Thursday,Subscriber
11.17,6,7,Thursday,Subscriber
10.12,6,8,Thursday,Subscriber
6.78,6,8,Thursday,Subscriber
11.83,6,10,Thursday,Subscriber
3.98,6,10,Thursday,Subscriber
7.65,6,12,Thursday,Subscriber
22.23,6,12,Thursday,Subscriber
9.87,6,14,Thursday,Subscriber
9.73,6,14,Thursday,Subscriber
3.23,6,15,Thursday,Subscriber
12.83,6,16,Thursday,Subscriber
13.95,6,16,Thursday,Subscriber
11.72,6,16,Thursday,Subscriber
9.52,6,16,Thursday,Subscriber
8.7,6,17,Thursday,Subscriber
9.35,6,17,Thursday,Subscriber
19.43,6,17,Thursday,Subscriber
9.95,6,17,Thursday,Subscriber
11.55,6,17,Thursday,Subscriber
12.58,6,19,Thursday,Subscriber
11.75,6,19,Thursday,Subscriber
15.53,6,20,Thursday,Subscriber
6.52,6,20,Thursday,Subscriber
17.8,6,20,Thursday,Subscriber
3.93,6,21,Thursday,Subscriber
10.7,6,7,Friday,Customer
10.52,6,8,Friday,Subscriber
11.83,6,9,Friday,Subscriber
7.85,6,9,Friday,Subscriber
5.0,6,12,Friday,Subscriber
8.97,6,13,Friday,Subscriber
4.97,6,14,Friday,Subscriber
4.23,6,14,Friday,Subscriber
13.22,6,16,Friday,Subscriber
7.48,6,17,Friday,Customer
18.13,6,17,Friday,Customer
5.12,6,17,Friday,Subscriber
6.73,6,17,Friday,Subscriber
11.43,6,17,Friday,Customer
9.82,6,17,Friday,Subscriber
5.85,6,17,Friday,Subscriber
5.25,6,18,Friday,Subscriber
8.08,6,18,Friday,Subscriber
16.98,6,19,Friday,Subscriber
18.13,6,22,Friday,Subscriber
8.78,6,11,Saturday,Subscriber
160.9,6,12,Saturday,Customer
16.1,6,16,Saturday,Customer
24.8,6,16,Saturday,Customer
8.75,6,17,Saturday,Subscriber
7.25,6,21,Saturday,Subscriber
22.85,6,9,Sunday,Subscriber
16.4,6,11,Sunday,Customer
27.6,6,13,Sunday,Customer
19.58,6,14,Sunday,Customer
95.32,6,15,Sunday,Customer
9.67,6,19,Sunday,Subscriber
23.13,6,5,Monday,Subscriber
8.38,6,7,Monday,Subscriber
10.72,6,8,Monday,Subscriber
3.73,6,8,Monday,Subscriber
11.1,6,8,Monday,Subscriber
9.82,6,8,Monday,Subscriber
9.78,6,9,Monday,Subscriber
6.33,6,9,Monday,Subscriber
9.53,6,9,Monday,Subscriber
12.08,6,9,Monday,Subscriber
8.83,6,9,Monday,Subscriber
9.3,6,9,Monday,Subscriber
20.7,6,9,Monday,Subscriber
4.82,6,9,Monday,Subscriber
7.17,6,12,Monday,Subscriber
20.62,6,12,Monday,Customer
4.5,6,12,Monday,Subscriber
5.3,6,14,Monday,Subscriber
8.17,6,14,Monday,Subscriber
11.18,6,15,Monday,Subscriber
6.67,6,15,Monday,Customer
4.77,6,16,Monday,Subscriber
7.62,6,16,Monday,Subscriber
14.7,6,16,Monday,Customer
9.87,6,17,Monday,Subscriber
14.18,6,17,Monday,Subscriber
11.2,6,17,Monday,Subscriber
3.62,6,17,Monday,Subscriber
6.0,6,17,Monday,Subscriber
11.88,6,18,Monday,Subscriber
4.4,6,18,Monday,Subscriber
2.72,6,19,Monday,Subscriber
1.58,6,20,Monday,Subscriber
11.42,6,7,Tuesday,Subscriber
8.52,6,7,Tuesday,Subscriber
7.23,6,7,Tuesday,Subscriber
3.82,6,7,Tuesday,Subscriber
12.78,6,8,Tuesday,Subscriber
17.0,6,8,Tuesday,Subscriber
11.18,6,8,Tuesday,Subscriber
7.22,6,8,Tuesday,Subscriber
3.48,6,8,Tuesday,Subscriber
8.47,6,9,Tuesday,Subscriber
8.93,6,10,Tuesday,Subscriber
35.17,6,12,Tuesday,Subscriber
47.73,6,12,Tuesday,Customer
11.7,6,13,Tuesday,Subscriber
4.32,6,16,Tuesday,Subscriber
6.22,6,16,Tuesday,Subscriber
6.55,6,17,Tuesday,Subscriber
5.52,6,18,Tuesday,Subscriber
6.32,6,19,Tuesday,Subscriber
10.2,6,19,Tuesday,Subscriber
19.15,6,19,Tuesday,Subscriber
12.18,6,19,Tuesday,Subscriber
2.42,6,23,Tuesday,Customer
13.18,6,7,Wednesday,Subscriber
5.88,6,7,Wednesday,Subscriber
11.63,6,7,Wednesday,Subscriber
13.33,6,7,Wednesday,Subscriber
6.92,6,8,Wednesday,Subscriber
15.9,6,8,Wednesday,Subscriber
5.28,6,8,Wednesday,Subscriber
8.07,6,9,Wednesday,Subscriber
1.82,6,9,Wednesday,Subscriber
20.7,6,9,Wednesday,Subscriber
20.98,6,10,Wednesday,Subscriber
11.62,6,10,Wednesday,Subscriber
10.3,6,11,Wednesday,Subscriber
1.77,6,15,Wednesday,Subscriber
10.33,6,15,Wednesday,Subscriber
16.68,6,16,Wednesday,Subscriber
11.83,6,16,Wednesday,Subscriber
12.15,6,16,Wednesday,Subscriber
4.78,6,16,Wednesday,Subscriber
6.25,6,17,Wednesday,Subscriber
5.15,6,17,Wednesday,Subscriber
14.45,6,17,Wednesday,Subscriber
3.98,6,17,Wednesday,Subscriber
3.82,6,17,Wednesday,Subscriber
10.78,6,17,Wednesday,Subscriber
9.35,6,18,Wednesday,Subscriber
3.65,6,18,Wednesday,Subscriber
9.6,6,20,Wednesday,Subscriber
6.25,6,20,Wednesday,Subscriber
8.13,6,20,Wednesday,Subscriber
12.02,6,7,Thursday,Subscriber
14.8,6,7,Thursday,Subscriber
8.7,6,8,Thursday,Subscriber
3.08,6,8,Thursday,Subscriber
8.9,6,8,Thursday,Subscriber
5.85,6,8,Thursday,Subscriber
12.08,6,8,Thursday,Subscriber
20.9,6,8,Thursday,Subscriber
6.5,6,9,Thursday,Subscriber
6.78,6,9,Thursday,Subscriber
4.73,6,10,Thursday,Subscriber
6.1,6,12,Thursday,Subscriber
11.42,6,12,Thursday,Subscriber
10.28,6,13,Thursday,Subscriber
6.92,6,15,Thursday,Subscriber
88.73,6,16,Thursday,Subscriber
85.5,6,16,Thursday,Customer
3.47,6,18,Thursday,Subscriber
10.12,6,18,Thursday,Subscriber
18.13,6,19,Thursday,Customer
15.82,6,19,Thursday,Subscriber
10.87,6,20,Thursday,Subscriber
10.57,6,23,Thursday,Subscriber
23.23,7,5,Friday,Subscriber
7.02,7,8,Friday,Subscriber
4.42,7,8,Friday,Subscriber
6.27,7,8,Friday,Subscriber
8.12,7,8,Friday,Subscriber
12.37,7,9,Friday,Subscriber
5.37,7,9,Friday,Subscriber
8.0,7,9,Friday,Subscriber
2.25,7,9,Friday,Subscriber
10.98,7,11,Friday,Subscriber
9.82,7,12,Friday,Subscriber
12.75,7,14,Friday,Subscriber
4.02,7,16,Friday,Subscriber
10.72,7,16,Friday,Subscriber
10.43,7,16,Friday,Subscriber
7.83,7,17,Friday,Subscriber
5.78,7,17,Friday,Subscriber
6.6,7,18,Friday,Subscriber
9.4,7,19,Friday,Subscriber
9.35,7,20,Friday,Subscriber
7.65,7,20,Friday,Subscriber
58.03,7,21,Friday,Customer
7.1,7,22,Friday,Subscriber
6.1,7,23,Friday,Subscriber
29.07,7,10,Saturday,Customer
15.43,7,11,Saturday,Subscriber
290.53,7,13,Saturday,Customer
17.95,7,14,Saturday,Customer
14.32,7,15,Saturday,Customer
1259.95,7,18,Saturday,Customer
32.47,7,8,Sunday,Customer
10.22,7,11,Sunday,Subscriber
2.82,7,16,Sunday,Subscriber
9.05,7,4,Monday,Customer
1191.53,7,10,Monday,Customer
96.72,7,14,Monday,Customer
5.93,7,14,Monday,Subscriber
8.77,7,15,Monday,Subscriber
10.3,7,7,Tuesday,Subscriber
8.5,7,8,Tuesday,Subscriber
9.25,7,8,Tuesday,Subscriber
14.65,7,8,Tuesday,Subscriber
9.03,7,8,Tuesday,Subscriber
1.65,7,9,Tuesday,Subscriber
8.3,7,9,Tuesday,Subscriber
6.55,7,9,Tuesday,Subscriber
10.15,7,10,Tuesday,Subscriber
9.1,7,10,Tuesday,Subscriber
7.0,7,11,Tuesday,Subscriber
5.63,7,12,Tuesday,Subscriber
5.7,7,13,Tuesday,Subscriber
5.9,7,15,Tuesday,Customer
9.8,7,16,Tuesday,Subscriber
98.87,7,16,Tuesday,Subscriber
10.42,7,16,Tuesday,Subscriber
7.18,7,17,Tuesday,Subscriber
5.92,7,18,Tuesday,Subscriber
8.02,7,19,Tuesday,Subscriber
3.27,7,19,Tuesday,Subscriber
10.83,7,20,Tuesday,Subscriber
9.35,7,20,Tuesday,Subscriber
5.35,7,7,Wednesday,Subscriber
15.25,7,7,Wednesday,Subscriber
12.53,7,7,Wednesday,Subscriber
5.6,7,8,Wednesday,Subscriber
9.73,7,8,Wednesday,Subscriber
8.0,7,8,Wednesday,Subscriber
7.57,7,8,Wednesday,Subscriber
6.3,7,8,Wednesday,Subscriber
2.93,7,12,Wednesday,Subscriber
12.43,7,14,Wednesday,Subscriber
4.88,7,16,Wednesday,Subscriber
7.77,7,16,Wednesday,Subscriber
5.13,7,16,Wednesday,Subscriber
5.75,7,16,Wednesday,Subscriber
4.2,7,17,Wednesday,Subscriber
6.43,7,17,Wednesday,Subscriber
4.3,7,17,Wednesday,Subscriber
12.07,7,20,Wednesday,Subscriber
5.83,7,21,Wednesday,Subscriber
6.25,7,22,Wednesday,Subscriber
6.02,7,6,Thursday,Subscriber
17.25,7,7,Thursday,Subscriber
9.65,7,7,Thursday,Subscriber
12.5,7,7,Thursday,Subscriber
6.98,7,8,Thursday,Subscriber
3.1,7,8,Thursday,Subscriber
5.63,7,8,Thursday,Subscriber
8.48,7,8,Thursday,Subscriber
4.3,7,8,Thursday,Subscriber
5.02,7,8,Thursday,Subscriber
12.08,7,9,Thursday,Subscriber
5.8,7,9,Thursday,Subscriber
7.98,7,9,Thursday,Subscriber
18.68,7,10,Thursday,Subscriber
4.18,7,11,Thursday,Subscriber
6.42,7,16,Thursday,Subscriber
4.95,7,16,Thursday,Subscriber
6.57,7,17,Thursday,Subscriber
8.2,7,18,Thursday,Subscriber
4.13,7,18,Thursday,Subscriber
3.3,7,22,Thursday,Subscriber
14.9,7,7,Friday,Subscriber
14.77,7,7,Friday,Subscriber
11.97,7,8,Friday,Subscriber
6.3,7,9,Friday,Subscriber
6.88,7,9,Friday,Subscriber
4.47,7,9,Friday,Subscriber
7.95,7,9,Friday,Subscriber
21.28,7,9,Friday,Subscriber
10.72,7,10,Friday,Subscriber
7.62,7,10,Friday,Subscriber
3.67,7,12,Friday,Subscriber
3.85,7,12,Friday,Subscriber
7.1,7,13,Friday,Subscriber
15.77,7,14,Friday,Subscriber
15.5,7,15,Friday,Customer
8.92,7,15,Friday,Customer
4.52,7,15,Friday,Subscriber
4.6,7,16,Friday,Subscriber
14.63,7,16,Friday,Subscriber
7.4,7,16,Friday,Subscriber
8.22,7,17,Friday,Subscriber
5.8,7,17,Friday,Subscriber
7.1,7,17,Friday,Subscriber
10.4,7,17,Friday,Subscriber
6.13,7,18,Friday,Subscriber
10.23,7,18,Friday,Subscriber
11.5,7,18,Friday,Subscriber
10.42,7,18,Friday,Subscriber
7.63,7,18,Friday,Subscriber
5.7,7,19,Friday,Subscriber
4.32,7,19,Friday,Subscriber
17.88,7,19,Friday,Subscriber
220.25,7,8,Saturday,Customer
209.18,7,12,Saturday,Customer
255.05,7,15,Saturday,Customer
11.7,7,17,Saturday,Customer
10.0,7,17,Saturday,Customer
8.37,7,18,Saturday,Subscriber
9.28,7,19,Saturday,Subscriber
22.8,7,20,Saturday,Subscriber
22.05,7,9,Sunday,Customer
75.65,7,11,Sunday,Customer
10.53,7,11,Sunday,Subscriber
10.27,7,13,Sunday,Subscriber
125.37,7,15,Sunday,Customer
10.27,7,15,Sunday,Subscriber
20.75,7,15,Sunday,Subscriber
15.18,7,15,Sunday,Subscriber
9.33,7,15,Sunday,Subscriber
4.0,7,16,Sunday,Subscriber
4.63,7,6,Monday,Subscriber
11.57,7,7,Monday,Subscriber
13.0,7,7,Monday,Subscriber
13.75,7,7,Monday,Subscriber
16.1,7,7,Monday,Subscriber
9.2,7,8,Monday,Subscriber
7.48,7,8,Monday,Subscriber
12.02,7,8,Monday,Subscriber
6.33,7,8,Monday,Subscriber
8.35,7,8,Monday,Subscriber
6.58,7,9,Monday,Subscriber
6.87,7,9,Monday,Subscriber
5.43,7,9,Monday,Subscriber
7.43,7,9,Monday,Subscriber
13.68,7,9,Monday,Subscriber
8.45,7,9,Monday,Subscriber
6.33,7,9,Monday,Subscriber
4.08,7,12,Monday,Subscriber
5.7,7,12,Monday,Subscriber
4.35,7,12,Monday,Subscriber
15.55,7,13,Monday,Subscriber
7.37,7,13,Monday,Subscriber
10.97,7,16,Monday,Subscriber
13.92,7,17,Monday,Subscriber
18.93,7,17,Monday,Subscriber
5.87,7,18,Monday,Subscriber
14.07,7,18,Monday,Subscriber
5.18,7,5,Tuesday,Subscriber
8.62,7,6,Tuesday,Subscriber
6.42,7,7,Tuesday,Subscriber
6.7,7,8,Tuesday,Subscriber
12.32,7,8,Tuesday,Subscriber
8.88,7,8,Tuesday,Subscriber
10.5,7,8,Tuesday,Subscriber
7.48,7,9,Tuesday,Subscriber
3.42,7,9,Tuesday,Subscriber
10.3,7,9,Tuesday,Subscriber
6.58,7,10,Tuesday,Subscriber
14.77,7,11,Tuesday,Customer
2.78,7,13,Tuesday,Subscriber
4.88,7,15,Tuesday,Subscriber
6.1,7,16,Tuesday,Subscriber
5.98,7,16,Tuesday,Subscriber
11.48,7,16,Tuesday,Subscriber
2.72,7,16,Tuesday,Subscriber
7.7,7,17,Tuesday,Subscriber
7.12,7,17,Tuesday,Customer
11.62,7,17,Tuesday,Subscriber
13.72,7,17,Tuesday,Subscriber
6.35,7,18,Tuesday,Subscriber
5.32,7,18,Tuesday,Subscriber
3.15,7,18,Tuesday,Subscriber
5.18,7,18,Tuesday,Subscriber
4.68,7,19,Tuesday,Subscriber
8.13,7,20,Tuesday,Subscriber
5.83,7,21,Tuesday,Subscriber
5.32,7,5,Wednesday,Subscriber
18.23,7,7,Wednesday,Subscriber
14.5,7,8,Wednesday,Subscriber
18.77,7,8,Wednesday,Subscriber
8.65,7,8,Wednesday,Subscriber
10.83,7,10,Wednesday,Subscriber
2.67,7,14,Wednesday,Subscriber
1.05,7,15,Wednesday,Subscriber
36.72,7,16,Wednesday,Subscriber
21.28,7,17,Wednesday,Subscriber
3.63,7,17,Wednesday,Subscriber
12.4,7,17,Wednesday,Subscriber
15.05,7,17,Wednesday,Subscriber
7.22,7,17,Wednesday,Subscriber
11.23,7,17,Wednesday,Subscriber
10.7,7,18,Wednesday,Subscriber
10.75,7,18,Wednesday,Subscriber
9.97,7,18,Wednesday,Subscriber
3.7,7,19,Wednesday,Subscriber
19.45,7,19,Wednesday,Subscriber
13.55,7,7,Thursday,Subscriber
4.35,7,7,Thursday,Subscriber
12.68,7,7,Thursday,Subscriber
8.23,7,8,Thursday,Subscriber
13.12,7,8,Thursday,Subscriber
8.25,7,9,Thursday,Subscriber
11.53,7,9,Thursday,Subscriber
8.03,7,9,Thursday,Subscriber
1.07,7,10,Thursday,Subscriber
3.75,7,13,Thursday,Subscriber
4.25,7,13,Thursday,Subscriber
8.23,7,14,Thursday,Subscriber
9.4,7,15,Thursday,Subscriber
8.92,7,16,Thursday,Subscriber
7.95,7,16,Thursday,Subscriber
10.67,7,16,Thursday,Subscriber
11.67,7,17,Thursday,Subscriber
4.92,7,17,Thursday,Subscriber
11.87,7,18,Thursday,Subscriber
9.97,7,18,Thursday,Subscriber
11.73,7,18,Thursday,Subscriber
1.83,7,20,Thursday,Subscriber
29.68,7,20,Thursday,Customer
6.83,7,22,Thursday,Subscriber
9.37,7,6,Friday,Subscriber
9.0,7,6,Friday,Subscriber
6.03,7,6,Friday,Subscriber
2.85,7,8,Friday,Subscriber
4.48,7,8,Friday,Subscriber
5.08,7,8,Friday,Subscriber
5.05,7,8,Friday,Subscriber
4.33,7,9,Friday,Subscriber
3.35,7,11,Friday,Subscriber
9.95,7,12,Friday,Subscriber
2.83,7,15,Friday,Subscriber
5.48,7,15,Friday,Subscriber
8.45,7,15,Friday,Subscriber
16.62,7,15,Friday,Subscriber
7.57,7,15,Friday,Subscriber
18.87,7,16,Friday,Subscriber
3.05,7,16,Friday,Subscriber
7.68,7,16,Friday,Subscriber
3.02,7,17,Friday,Subscriber
5.17,7,17,Friday,Subscriber
12.07,7,17,Friday,Subscriber
9.35,7,18,Friday,Subscriber
7.68,7,18,Friday,Subscriber
16.32,7,18,Friday,Subscriber
4.78,7,18,Friday,Subscriber
10.17,7,13,Saturday,Subscriber
12.78,7,13,Saturday,Subscriber
167.53,7,14,Saturday,Customer
33.27,7,17,Saturday,Subscriber
5.62,7,6,Sunday,Subscriber
10.3,7,12,Sunday,Subscriber
2.62,7,17,Sunday,Subscriber
2.67,7,18,Sunday,Subscriber
8.17,7,19,Sunday,Subscriber
3.62,7,6,Monday,Subscriber
9.57,7,6,Monday,Subscriber
3.03,7,7,Monday,Subscriber
13.65,7,8,Monday,Subscriber
7.22,7,8,Monday,Subscriber
10.73,7,8,Monday,Subscriber
5.18,7,9,Monday,Subscriber
3.9,7,9,Monday,Subscriber
10.7,7,10,Monday,Subscriber
10.05,7,10,Monday,Subscriber
5.12,7,12,Monday,Subscriber
3.7,7,15,Monday,Subscriber
8.88,7,16,Monday,Subscriber
7.62,7,16,Monday,Subscriber
4.0,7,17,Monday,Subscriber
11.97,7,17,Monday,Subscriber
5.9,7,17,Monday,Subscriber
13.48,7,17,Monday,Subscriber
25.67,7,17,Monday,Subscriber
10.47,7,18,Monday,Subscriber
8.2,7,18,Monday,Subscriber
13.52,7,18,Monday,Subscriber
8.48,7,19,Monday,Subscriber
6.63,7,19,Monday,Subscriber
8.0,7,20,Monday,Customer
7.6,7,20,Monday,Subscriber
8.5,7,6,Tuesday,Subscriber
4.88,7,6,Tuesday,Subscriber
7.62,7,7,Tuesday,Subscriber
11.03,7,7,Tuesday,Subscriber
9.67,7,7,Tuesday,Subscriber
9.67,7,7,Tuesday,Subscriber
14.88,7,8,Tuesday,Subscriber
8.82,7,8,Tuesday,Subscriber
3.92,7,8,Tuesday,Subscriber
10.23,7,8,Tuesday,Subscriber
7.48,7,8,Tuesday,Subscriber
5.73,7,8,Tuesday,Subscriber
7.87,7,8,Tuesday,Subscriber
4.72,7,8,Tuesday,Subscriber
3.77,7,9,Tuesday,Subscriber
14.0,7,12,Tuesday,Subscriber
7.47,7,13,Tuesday,Subscriber
11.12,7,13,Tuesday,Subscriber
10.97,7,16,Tuesday,Subscriber
7.62,7,16,Tuesday,Subscriber
10.63,7,16,Tuesday,Subscriber
9.43,7,17,Tuesday,Subscriber
